,0,1
0,../data/DataSet/foods/906.jpg,"[12319, 11717, 2228, 0, 4099, 3975, 1544, 141, 72, 1396, 2795, 313, 0, 1055, 5046, 216, 0, 68, 3616, 326, 0, 0, 442, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 516, 6, 219, 86, 26, 832, 1110, 705, 0, 1124, 3224, 1488, 0, 33, 4471, 838, 0, 0, 1411, 540, 0, 0, 2, 389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 124, 67, 0, 0, 45, 402, 208, 0, 0, 279, 2028, 0, 0, 76, 3818, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 47, 68, 0, 0, 15, 851, 0, 0, 0, 610, 0, 19, 2013, 0, 0, 1300, 2766, 0, 5, 3319, 1073, 0, 0, 781, 64, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 67, 30, 2, 0, 272, 589, 0, 0, 0, 1, 0, 178, 0, 0, 113, 978, 0, 0, 997, 1666, 0, 0, 40, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 512, 198, 0, 0, 593, 177, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 34]"
0,../data/DataSet/foods/907.jpg,"[15538, 1737, 485, 35, 7310, 2702, 899, 831, 4283, 1018, 2483, 1069, 58, 335, 1440, 4602, 0, 165, 400, 4492, 0, 0, 2, 1287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 130, 517, 1, 2816, 1682, 2294, 0, 916, 2070, 3821, 0, 312, 773, 2109, 0, 0, 97, 260, 0, 0, 0, 1115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 0, 0, 6, 114, 21, 0, 0, 348, 355, 0, 0, 71, 554, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 5, 0, 0, 101, 5023, 0, 0, 0, 15, 0, 0, 1473, 1, 0, 2736, 989, 1, 452, 5085, 330, 0, 117, 1338, 1, 0, 0, 1, 0, 5, 0, 0, 0, 572, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 134, 4, 0, 10, 711, 0, 1, 0, 193, 0, 137, 0, 0, 14, 1078, 0, 0, 30, 1771, 0, 0, 5, 827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 102, 38, 0, 0, 232, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
0,../data/DataSet/foods/908.jpg,"[17164, 16439, 1403, 186, 6588, 1582, 3181, 2824, 626, 622, 2861, 3593, 0, 96, 2679, 3315, 0, 0, 1280, 3743, 0, 0, 0, 1961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6, 852, 606, 0, 92, 1865, 1600, 0, 251, 1105, 1235, 0, 8, 736, 1012, 0, 0, 13, 346, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 50, 0, 0, 5, 142, 0, 0, 10, 613, 0, 0, 1, 355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 477, 0, 0, 0, 1, 0, 116, 5173, 28, 0, 1006, 3278, 0, 11, 1446, 222, 0, 0, 48, 1, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 82, 0, 0, 195, 0, 0, 0, 22, 0, 40, 0, 0, 22, 174, 0, 0, 14, 990, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 147, 0, 0, 23, 284, 0, 0, 9, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,../data/DataSet/foods/909.jpg,"[21188, 231, 57, 0, 4811, 1761, 288, 1, 1014, 1371, 3389, 443, 0, 750, 6200, 3968, 0, 8, 1423, 4197, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 424, 96, 49, 0, 810, 1710, 457, 0, 14, 1644, 2937, 0, 0, 28, 131, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 155, 0, 0, 0, 688, 5, 0, 0, 13651, 3830, 0, 0, 19, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1740, 1873, 0, 0, 8, 2532, 0, 0, 0, 0, 0, 0, 27, 0, 0, 317, 620, 0, 5, 3006, 850, 0, 0, 2581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 245, 0, 0, 0, 4, 0, 1, 0, 0, 107, 372, 0, 0, 81, 654, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1097, 25, 0, 0, 790, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,../data/DataSet/foods/910.jpg,"[4952, 129, 0, 0, 8629, 4686, 0, 0, 8018, 1251, 5, 0, 3108, 698, 93, 0, 0, 886, 339, 0, 0, 1, 82, 31, 0, 0, 0, 0, 0, 0, 0, 0, 410, 1108, 0, 0, 27, 186, 4, 0, 8, 1967, 53, 0, 0, 4833, 3361, 0, 0, 2719, 3841, 0, 0, 176, 1206, 93, 0, 0, 6, 699, 0, 0, 0, 0, 0, 4, 0, 0, 0, 27, 6, 0, 0, 10, 19, 0, 0, 30, 124, 0, 0, 14, 2116, 5, 0, 0, 1225, 1117, 0, 0, 634, 3771, 0, 0, 7, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 31, 82, 0, 0, 0, 10787, 0, 0, 0, 881, 0, 0, 0, 0, 0, 359, 0, 0, 284, 5630, 2, 0, 1293, 2832, 1, 0, 3, 190, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 563, 0, 0, 0, 376, 0, 0, 40, 786, 0, 0, 0, 231, 0, 0, 0, 0, 113, 3, 0, 0, 782, 1127, 0, 0, 64, 245, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 0, 0, 2764, 5, 0, 0, 2539, 92, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 68]"
0,../data/DataSet/foods/911.jpg,"[9448, 1696, 0, 0, 6257, 4631, 1, 0, 5821, 684, 844, 0, 666, 355, 979, 2, 0, 84, 224, 791, 0, 0, 3, 167, 0, 0, 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 461, 8, 5, 0, 344, 671, 374, 0, 1681, 1916, 1376, 0, 495, 877, 1571, 270, 0, 23, 127, 227, 0, 0, 0, 327, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 0, 0, 26, 71, 0, 0, 1087, 198, 12, 0, 353, 412, 817, 2, 0, 15, 2746, 1131, 0, 0, 616, 2881, 0, 0, 3, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 514, 15, 0, 0, 1006, 17056, 0, 0, 7, 1903, 0, 0, 0, 0, 0, 1403, 41, 0, 269, 2505, 251, 0, 1008, 1041, 0, 0, 3, 5, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 65, 0, 0, 476, 581, 0, 0, 7764, 112, 0, 0, 134, 0, 74, 99, 0, 0, 64, 927, 0, 0, 3, 97, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 9, 0, 0, 0, 37, 0, 0, 0, 0, 6, 927, 19, 0, 18, 2088, 90, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 21]"
0,../data/DataSet/foods/914.jpg,"[7966, 3114, 22, 0, 725, 14982, 184, 0, 0, 1127, 5115, 25, 0, 65, 3790, 272, 0, 0, 668, 612, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 769, 1456, 40, 0, 302, 14906, 1253, 0, 0, 4878, 2277, 0, 0, 4, 807, 0, 0, 0, 1161, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 248, 328, 0, 0, 96, 4524, 0, 0, 0, 2015, 0, 0, 0, 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 695, 0, 0, 0, 1183, 0, 0, 0, 90, 0, 0, 11, 0, 0, 1783, 970, 0, 0, 6079, 1314, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 428, 2376, 0, 0, 27, 2558, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1246, 1145, 0, 0, 238, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16]"
0,../data/DataSet/foods/915.jpg,"[9419, 1842, 0, 0, 3958, 5683, 41, 0, 55, 777, 1283, 0, 0, 178, 522, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 1, 0, 0, 4310, 1399, 0, 0, 7394, 6308, 67, 0, 71, 7080, 104, 0, 0, 138, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1593, 108, 0, 0, 228, 5024, 4, 0, 0, 6004, 2199, 0, 0, 307, 1711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 7, 0, 0, 361, 1263, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3262, 739, 0, 3, 3502, 288, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 84, 1, 0, 2, 5443, 0, 0, 0, 5, 0, 1, 0, 0, 313, 254, 0, 0, 435, 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4420, 131, 0, 0, 6062, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,../data/DataSet/foods/918.jpg,"[36713, 1969, 95, 1, 4980, 3801, 179, 76, 1736, 1117, 1508, 227, 157, 639, 2175, 93, 0, 216, 495, 81, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 1060, 2, 0, 0, 212, 1025, 258, 84, 28, 2421, 1560, 489, 0, 879, 2314, 659, 0, 103, 706, 290, 0, 0, 7, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 848, 18, 0, 0, 714, 1210, 55, 0, 0, 679, 1187, 21, 0, 4, 1061, 890, 0, 0, 82, 1282, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 59, 0, 0, 0, 14, 939, 50, 0, 0, 195, 1470, 0, 0, 0, 682, 0, 0, 89, 1, 0, 932, 509, 0, 81, 2354, 945, 0, 86, 943, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 29, 0, 0, 842, 1247, 0, 0, 23, 34, 0, 16, 0, 0, 86, 698, 0, 0, 708, 625, 0, 0, 121, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2024, 37, 0, 3, 1643, 51, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 6, 0, 0, 43, 44, 0, 0, 0, 0, 0, 0, 0, 0, 83]"
0,../data/DataSet/foods/919.jpg,"[10670, 1114, 0, 0, 3589, 5762, 13, 0, 1037, 1618, 1043, 0, 62, 901, 3931, 5, 0, 51, 901, 736, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 0, 0, 0, 1094, 577, 0, 0, 2774, 6913, 42, 0, 839, 9588, 593, 0, 64, 607, 255, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 46, 931, 0, 0, 432, 1324, 442, 0, 31, 2050, 2642, 0, 0, 786, 2952, 0, 0, 8, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 169, 0, 0, 411, 370, 0, 0, 1884, 5300, 0, 0, 2, 1147, 0, 0, 0, 0, 0, 607, 96, 0, 78, 6024, 660, 0, 170, 464, 5, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 35, 706, 0, 0, 2, 70, 0, 2, 0, 0, 774, 642, 0, 0, 909, 1485, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 0, 0, 4, 2683, 360, 0, 66, 2667, 390, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26]"
0,../data/DataSet/foods/920.jpg,"[4705, 3002, 487, 112, 7920, 3334, 757, 250, 2653, 1136, 3174, 1027, 91, 986, 7053, 244, 0, 530, 1309, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 309, 111, 3, 0, 332, 50, 115, 9, 113, 530, 397, 172, 53, 964, 1905, 170, 0, 693, 9226, 1463, 0, 16, 1415, 817, 0, 0, 1, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 20, 2, 0, 212, 29, 4, 1, 41, 18, 65, 12, 0, 0, 463, 3655, 0, 0, 184, 7304, 0, 0, 1, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4284, 0, 0, 0, 1456, 0, 92, 1326, 17, 0, 687, 2101, 0, 35, 2617, 1701, 0, 53, 1443, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 70, 42, 0, 75, 239, 42, 0, 362, 227, 0, 0, 193, 22, 0, 2, 0, 0, 488, 549, 0, 0, 1741, 2401, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 113, 0, 0, 0, 8, 0, 0, 3, 0, 0, 180, 28, 0, 0, 1921, 498, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 105]"
0,../data/DataSet/foods/921.jpg,"[26887, 8226, 1163, 15, 4646, 3552, 942, 193, 182, 442, 1495, 6, 0, 45, 324, 2, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 24, 32, 1031, 185, 14, 1848, 2042, 604, 0, 2761, 3337, 741, 0, 53, 1332, 539, 0, 0, 38, 112, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 317, 756, 131, 0, 0, 1403, 797, 0, 0, 389, 1367, 0, 0, 4, 788, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 220, 420, 0, 0, 10, 1017, 0, 0, 0, 76, 0, 194, 12030, 1, 0, 1627, 1689, 0, 18, 1428, 282, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 0, 10, 384, 169, 0, 54, 1613, 0, 0, 0, 16, 0, 90, 0, 0, 88, 830, 0, 0, 83, 458, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 598, 0, 0, 1774, 439, 0, 0, 464, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]"
0,../data/DataSet/foods/923.jpg,"[14456, 9101, 6229, 236, 12610, 2220, 914, 546, 2850, 574, 282, 26, 110, 412, 486, 3, 0, 145, 225, 15, 0, 1, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1196, 7, 265, 152, 1059, 762, 780, 311, 0, 4088, 1136, 267, 0, 953, 2286, 38, 0, 0, 219, 145, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 4, 0, 88, 2104, 146, 0, 0, 2348, 523, 0, 0, 167, 2025, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 0, 0, 62, 5689, 0, 0, 0, 1228, 0, 14, 3851, 68, 0, 768, 871, 1, 149, 1640, 49, 0, 62, 1111, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 29, 0, 1004, 1184, 0, 0, 1, 97, 0, 119, 0, 0, 32, 65, 0, 0, 248, 617, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 1146, 117, 0, 0, 2093, 31, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29]"
0,../data/DataSet/foods/924.jpg,"[32513, 2399, 303, 4, 8361, 4118, 250, 93, 1711, 1496, 1728, 283, 16, 781, 2418, 306, 0, 501, 511, 300, 0, 0, 20, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1063, 2, 3, 2, 488, 820, 241, 41, 51, 3059, 1456, 290, 0, 458, 2432, 615, 0, 10, 998, 141, 0, 0, 1, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 1085, 701, 7, 0, 1, 797, 1377, 10, 0, 1, 1190, 563, 0, 0, 56, 893, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 14, 331, 8, 0, 0, 148, 1019, 0, 0, 2, 533, 0, 0, 180, 4, 0, 960, 1025, 1, 36, 2685, 1414, 0, 10, 1203, 132, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 0, 0, 1353, 1408, 0, 0, 31, 34, 0, 5, 0, 0, 49, 461, 0, 0, 251, 410, 0, 0, 33, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 646, 0, 0, 0, 24, 0, 0, 0, 0, 8, 1546, 38, 0, 5, 1405, 42, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 100, 8, 0, 0, 0, 0, 0, 0, 0, 0, 81]"
0,../data/DataSet/foods/925.jpg,"[37140, 7396, 414, 0, 3137, 6166, 814, 1, 524, 224, 3820, 11, 0, 74, 1146, 22, 0, 1, 235, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 350, 22, 0, 537, 1193, 57, 0, 601, 2853, 286, 0, 147, 1948, 741, 0, 0, 13, 590, 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 382, 188, 0, 0, 312, 2835, 0, 0, 2, 1603, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 899, 0, 0, 0, 1042, 0, 32, 748, 0, 0, 4378, 2911, 0, 37, 1208, 1446, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 238, 18, 0, 0, 489, 0, 0, 0, 39, 0, 5, 0, 0, 104, 902, 0, 0, 16, 1689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 1022, 813, 0, 0, 321, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190]"
0,../data/DataSet/foods/926.jpg,"[4743, 1227, 140, 0, 7054, 3182, 125, 0, 354, 1260, 1342, 1, 8, 904, 4496, 239, 0, 363, 2714, 811, 0, 1, 382, 373, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1741, 0, 0, 0, 1517, 438, 40, 1, 269, 3669, 1544, 37, 0, 399, 6587, 711, 0, 0, 556, 302, 0, 0, 8, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 3, 0, 0, 694, 1711, 0, 0, 0, 900, 1155, 1, 0, 0, 3190, 1233, 0, 0, 1227, 3784, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 111, 3, 0, 0, 878, 12967, 0, 0, 0, 3104, 0, 0, 29, 0, 0, 353, 451, 0, 22, 3514, 1418, 0, 2, 782, 103, 0, 0, 21, 0, 0, 0, 0, 0, 177, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2216, 474, 0, 0, 0, 6, 0, 0, 0, 0, 200, 257, 0, 0, 516, 1324, 0, 0, 42, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 727, 21, 0, 3, 3253, 207, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 6, 21, 0, 0, 0, 0, 0, 0, 0, 0, 70]"
0,../data/DataSet/foods/927.jpg,"[7080, 609, 250, 104, 5664, 2787, 74, 108, 1722, 1587, 567, 77, 4, 1428, 1160, 56, 0, 1058, 721, 32, 0, 0, 189, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 12, 40, 1, 1080, 168, 221, 0, 4518, 4059, 298, 0, 887, 6388, 439, 0, 18, 1022, 157, 0, 0, 18, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 12, 3, 0, 114, 1844, 34, 0, 0, 3602, 3873, 0, 0, 411, 4034, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 69, 0, 0, 268, 15451, 0, 0, 0, 3430, 0, 0, 324, 77, 0, 218, 186, 0, 41, 4172, 291, 0, 1, 2084, 10, 0, 0, 28, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 0, 0, 19, 1014, 0, 2, 0, 26, 0, 56, 0, 0, 422, 538, 0, 0, 934, 544, 0, 0, 118, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2094, 98, 0, 0, 2850, 368, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64]"
